Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2018,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,US,ZA,,1,1,trophies,,P,W
2019,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,TH,ZA,,1,,bodies,,P,W
2019,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,,,1,ivory carvings,,P,W
2019,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,SA,ZA,ZW,1,,trophies,,P,W
2019,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ZA,,7,7,live,,P,U
2019,II,Elanus axillaris,Aves,Falconiformes,Accipitridae,Elanus,US,ZA,XX,,1,trophies,,P,W
2019,II,Gyps coprotheres,Aves,Falconiformes,Accipitridae,Gyps,NZ,ZA,,,1,trophies,,P,W
2019,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,US,ZA,,1,,trophies,Number of specimens,P,W
2019,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,CA,ZA,,,1,trophies,,P,W
2019,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,RU,ZA,,,1,trophies,,P,W
2019,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,,2,trophies,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT,ZA,,,1,trophies,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,2,skins,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,2,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,1,trophies,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,CZ,ZA,,2,,bodies,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,,9,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FI,ZA,,1,,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,8,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,1,trophies,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB,ZA,,,3,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,ZA,,,3,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,NL,ZA,,,2,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,1,2,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,,4,trophies,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,UA,ZA,,,3,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,1,,bodies,Number of specimens,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,1,bodies,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,1,skins,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,2,,skulls,Number of specimens,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,41,skulls,,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,2,,trophies,Number of specimens,P,W
2019,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,7,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,,3,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,4,skins,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,3,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,2,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BE,ZA,,,1,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BR,ZA,,,1,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CA,ZA,,,1,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZA,,1,,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZA,,,1,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,FR,ZA,,,15,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,GB,ZA,,,2,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,GB,ZA,,,1,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,MX,ZA,,,1,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,NL,ZA,,,1,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,NO,ZA,,,1,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,NZ,ZA,,1,,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,NZ,ZA,,,1,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,PL,ZA,,1,,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,RU,ZA,,,1,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,SE,ZA,,1,2,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,SE,ZA,,,1,trophies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,UA,ZA,,,2,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,ZW,,1,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,1,bodies,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,1,,skulls,Number of specimens,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,24,skulls,,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,7,,trophies,Number of specimens,P,W
2019,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,,18,trophies,,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,ZA,,,2,leather products (small),,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,ZA,,,1,skulls,,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,ZA,,,3,trophies,,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,ZA,,,1,skulls,,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NL,ZA,,,1,skulls,,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,ZA,,1,,bodies,,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,MZ,,1,trophies,,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,1,,skins,Number of specimens,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,1,,skulls,Number of specimens,P,W
2019,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,,1,trophies,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZA,,,1,skulls,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,ZA,,,89,ivory carvings,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,,50,piano keys,,P,U
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,ZW,,2,feet,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,50,piano keys,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,tusks,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZA,,,1,hair,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MU,ZA,,,11,ivory carvings,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MU,ZA,,,2,tusks,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,ZW,,1,tusks,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,52,piano keys,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,1,trophies,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZA,,,1,tusks,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SA,ZA,NA,19,,trophies,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UA,ZA,,,1,trophies,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,1,bones,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,24,hair,,P,W
2019,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,2,tusks,,P,W
2019,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,FI,ZA,,1,,rug,,P,W
2019,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,TH,ZA,,1,,bodies,,P,W
2019,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,US,ZA,,1,,skins,Number of specimens,P,W
2019,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,US,ZA,,,1,skins,,P,W
2019,II,Falco biarmicus,Aves,Falconiformes,Falconidae,Falco,DK,ZA,,,1,trophies,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AT,ZA,,1,2,trophies,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AU,ZA,,,2,skulls,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AU,ZA,,1,,trophies,Number of specimens,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AU,ZA,,,1,trophies,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CA,ZA,,,4,skulls,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CZ,ZA,,1,,bodies,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ES,ZA,,,3,skulls,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,FR,ZA,,,6,skulls,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,IT,ZA,,,1,trophies,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,,1,skins,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,,4,skulls,,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,1,,trophies,Number of specimens,P,W
2019,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,,3,trophies,,P,W
2019,II,Felis spp.,Mammalia,Carnivora,Felidae,Felis,US,ZA,,1,,trophies,Number of specimens,P,W
2019,II,Felis lybica,Mammalia,Carnivora,Felidae,Felis,CA,ZA,,,1,trophies,,P,W
2019,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,AU,ZA,,,3,skins,,P,W
2019,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,ES,ZA,,2,,skins,,P,W
2019,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,ES,ZA,,1,3,trophies,,P,W
2019,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,SE,ZA,,,2,trophies,,P,W
2019,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,US,ZA,,,1,trophies,,P,W
2019,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,AU,ZA,,,1,trophies,,P,W
2019,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CA,ZA,,,1,trophies,,P,W
2019,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,RU,ZA,,,1,trophies,,P,W
2019,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,2,,trophies,Number of specimens,P,W
2019,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,ZA,,,3,trophies,,P,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,ZA,,,1,trophies,,P,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,RU,ZA,BW,,2,rug,,P,W
2019,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,SA,ZA,MZ,1,,trophies,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,AE,ZA,,,3,skulls,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,AE,ZA,,,1,trophies,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,FR,ZA,,,2,bones,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,ZA,,1,,bodies,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,NZ,ZA,,,1,trophies,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,SE,ZA,,,1,trophies,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,1,,bone carvings,Number of specimens,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,4,bodies,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,6,,bones,Number of specimens,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,25,bones,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,3,leather products (small),,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,2,skins,,P,W
2019,II,Giraffa camelopardalis,Mammalia,Artiodactyla,Giraffidae,Giraffa,US,ZA,,,5,trophies,,P,W
2019,II,Anthropoides paradiseus,Aves,Gruiformes,Gruidae,Anthropoides,NL,ZA,,,1,skulls,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AE,ZA,MW,,1,tusks,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AE,ZA,ZM,,10,tusks,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AE,ZA,,,1,skulls,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AU,ZA,,1,,trophies,Number of specimens,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AU,ZA,,,2,trophies,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BE,ZA,,,2,ivory carvings,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BE,ZA,,,4,tusks,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CA,ZA,,,1,trophies,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,ZA,,,1,tusks,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,TH,ZA,,1,,trophies,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,MW,,1,tusks,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,ZM,1,,tusks,Number of specimens,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,ZM,,7,tusks,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,,1,skins,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,1,,skulls,Number of specimens,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,1,,trophies,Number of specimens,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,,1,trophies,,P,W
2019,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,,1,tusks,,P,W
2019,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,5.622,,cosmetics,kg,P,W
2019,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,2050,,cosmetics,ml,P,W
2019,II,Malayopython reticulatus,Reptilia,Serpentes,Pythonidae,Malayopython,DE,ZA,ID,1,,leather products (small),,P,W
2019,II,Python natalensis,Reptilia,Serpentes,Pythonidae,Python,MU,ZA,,,1,skins,,P,W
2019,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,BE,ZA,,,43,horns,,P,W
2019,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,BE,ZA,,,2,skin pieces,,P,W
2019,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,BE,ZA,,,4,trophies,,P,W
2019,II,Sagittarius serpentarius,Aves,Falconiformes,Sagittariidae,Sagittarius,NL,ZA,,,1,skulls,,P,W
2019,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,BE,ZA,,,1,trophies,,P,W
2019,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,GB,ZA,,1,,carapaces,,P,U
2019,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,GB,ZA,,,1,shells,,P,U
2019,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,GB,ZA,,,1,shells,,P,W
2019,II,Varanus albigularis,Reptilia,Sauria,Varanidae,Varanus,GB,ZA,,,1,skins,,P,W
2019,II,Scleractinia spp.,Anthozoa,Scleractinia,,,NZ,ZA,,6,,jewellery,,P,U
2019,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,AU,ZA,,,2,trophies,,P,W
2019,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,RU,ZA,,,1,trophies,,P,W
2019,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,ZA,,,1,trophies,,P,W
2019,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AT,ZA,,,1,trophies,,P,W
2019,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AU,ZA,,,1,trophies,,P,W
2019,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,CA,ZA,,,1,trophies,,P,W
2019,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,ES,ZA,,,1,trophies,,P,W
2019,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,ZA,,1,,bodies,Number of specimens,P,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,AT,ZA,,,2,trophies,,P,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,AU,ZA,,,2,skins,,P,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,ES,ZA,,1,,skins,,P,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,ES,ZA,,,1,trophies,,P,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,IT,ZA,,,1,trophies,,P,W
2019,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,US,ZA,,,2,trophies,,P,W
2020,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,BE,ZA,,,1,bones,,P,W
2020,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,ZA,,,1,live,,P,U
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,ZA,,,100,piano keys,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,ZA,DE,,52,piano keys,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,ZA,,,112,piano keys,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,,,17,ivory carvings,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,,,294,piano keys,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,,,1,tusks,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,ZA,,,100,piano keys,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,ZA,,,52,piano keys,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,ZA,,,304,piano keys,,P,W
2020,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,ZA,,,156,piano keys,,P,W
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,ZA,ZW,1,,trophies,Number of specimens,P,W
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,NA,1,,trophies,Number of specimens,P,W
2020,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,1,,trophies,Number of specimens,P,W
2020,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NZ,ZA,,,1,bones,,P,U
2020,I,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GB,ZA,,,1,live,,P,U
2020,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,BE,ZA,,48,,horns,Number of specimens,P,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,CN,ZA,,,2,skulls,,P,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,,1,trophies,,P,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AU,ZA,,,2,skins,,P,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,2,,trophies,Number of specimens,P,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,1,,skins,Number of specimens,P,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,ZA,,,6,trophies,,P,W
2020,II,Chlorocebus spp.,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT,ZA,,1,,trophies,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT,ZA,,,1,trophies,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,6,skins,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,4,skulls,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,ZA,,,3,trophies,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,ZA,,,2,skulls,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,ZA,,,2,skulls,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SE,ZA,,,4,trophies,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,3,skulls,,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,3,,trophies,Number of specimens,P,W
2020,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,ZA,,,5,trophies,,P,W
2020,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,US,ZA,,1,,skins,Number of specimens,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,3,,skulls,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZA,,2,3,trophies,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,8,skins,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,3,,skulls,Number of specimens,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,1,skulls,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZA,,,4,trophies,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BR,ZA,,1,,trophies,Number of specimens,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,BR,ZA,,,1,trophies,,P,W
2020,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CA,ZA,,,4,skulls,,P,W
